;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, RAJADA MAXIMA (m/s);VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);VENTO, VELOCIDADE HORARIA (m/s);VENTO, VELOCIDADE HORARIA (m/s)
;sum;min;max;mean;mean;min;max;mean;min;max;mean;min;max;mean;min;max;mean;min;max;mean;min;max;mean
DATA (YYYY-MM-DD);;;;;;;;;;;;;;;;;;;;;;;
2019-07-07;0.0;955.0;955.0;955.0;;2.0;4.0;3.0;;;;47.0;99.0;78.04166666666667;60.0;344.0;135.84615384615384;2.0;3.0;2.5;;;
2019-07-08;0.0;952.0;952.0;952.0;;;;;1.0;1.0;1.0;38.0;80.0;63.041666666666664;34.0;357.0;138.58333333333334;6.0;9.0;7.666666666666667;2.0;3.0;2.5
2019-07-09;0.0;951.0;952.0;951.5;;18.0;18.0;18.0;4.0;6.0;4.4;41.0;80.0;61.458333333333336;48.0;344.0;116.875;4.0;4.0;4.0;;;
2019-07-10;0.0;946.0;949.0;947.8;1988.0;17.0;17.0;17.0;6.0;11.0;7.25;52.0;84.0;71.45833333333333;7.0;291.0;69.83333333333333;8.0;8.0;8.0;4.0;4.0;4.0
2019-07-11;0.0;946.0;946.0;946.0;690.5;11.0;22.0;15.0;;;;45.0;85.0;68.375;10.0;357.0;105.29166666666667;3.0;6.0;4.2;2.0;3.0;2.3333333333333335
2019-07-12;0.0;943.0;945.0;944.0;1225.0;14.0;21.0;17.5;10.0;10.0;10.0;46.0;78.0;62.75;17.0;353.0;139.0;4.0;11.0;7.6;4.0;4.0;4.0
2019-07-13;0.0;943.0;943.0;943.0;371.0;16.0;19.0;17.333333333333332;13.0;13.0;13.0;58.0;83.0;72.75;9.0;323.0;126.91666666666667;4.0;8.0;5.333333333333333;2.0;2.0;2.0
2019-07-14;0.0;942.0;945.0;943.5;214.66666666666666;16.0;16.0;16.0;9.0;12.0;10.5;85.0;97.0;93.79166666666667;59.0;343.0;144.20833333333334;4.0;6.0;5.0;1.0;3.0;2.0
2019-07-15;0.0;944.0;946.0;945.0;53.5;7.0;9.0;8.0;7.0;9.0;8.0;97.0;98.0;97.70833333333333;31.0;286.0;173.875;3.0;4.0;3.5;1.0;2.0;1.6666666666666667
2019-07-16;0.0;950.0;952.0;951.0;;5.0;5.0;5.0;3.0;7.0;5.0;48.0;98.0;85.79166666666667;39.0;336.0;193.75;2.0;3.0;2.3333333333333335;1.0;1.0;1.0
2019-07-17;0.0;952.0;955.0;953.0;;3.0;12.0;8.5;9.0;9.0;9.0;53.0;98.0;80.04166666666667;28.0;114.0;72.58333333333333;5.0;5.0;5.0;1.0;3.0;1.5
2019-07-18;0.0;951.0;953.0;952.0;1924.0;16.0;16.0;16.0;6.0;7.0;6.5;52.0;83.0;71.04166666666667;3.0;55.0;34.291666666666664;6.0;10.0;7.666666666666667;;;
2019-07-19;0.0;950.0;951.0;950.8;631.5;14.0;15.0;14.666666666666666;10.0;12.0;11.0;69.0;82.0;78.04166666666667;3.0;359.0;58.125;4.0;10.0;7.0;2.0;6.0;4.0
2019-07-20;0.0;949.0;949.0;949.0;868.0;14.0;20.0;16.333333333333332;11.0;11.0;11.0;51.0;91.0;73.08333333333333;16.0;67.0;47.166666666666664;6.0;12.0;10.0;3.0;4.0;3.5
2019-07-21;0.0;942.0;946.0;944.4;;14.0;20.0;16.666666666666668;12.0;12.0;12.0;52.0;87.0;67.20833333333333;10.0;61.0;35.541666666666664;7.0;9.0;8.0;;;
2019-07-22;0.0;943.0;945.0;943.6666666666666;337.5;17.0;23.0;19.333333333333332;11.0;13.0;12.0;46.0;90.0;65.0;7.0;360.0;68.66666666666667;5.0;10.0;7.5;3.0;3.0;3.0
2019-07-23;0.0;946.0;947.0;946.5;319.0;19.0;19.0;19.0;15.0;15.0;15.0;68.0;94.0;80.0;17.0;335.0;80.16666666666667;8.0;9.0;8.5;3.0;3.0;3.0
2019-07-24;0.0;948.0;950.0;949.0;0.0;17.0;17.0;17.0;12.0;15.0;14.0;84.0;95.0;90.41666666666667;17.0;226.0;107.70833333333333;7.0;7.0;7.0;;;
2019-07-25;0.0;;;;0.0;13.0;21.0;18.0;13.0;14.0;13.5;70.0;97.0;85.54166666666667;36.0;184.0;83.04166666666667;5.0;8.0;7.0;2.0;3.0;2.25
2019-07-26;0.0;948.0;948.0;948.0;;;;;14.0;14.0;14.0;72.0;96.0;83.79166666666667;10.0;341.0;167.16666666666666;8.0;8.0;8.0;4.0;5.0;4.5
2019-07-27;0.0;951.0;955.0;953.0;302.5;9.0;9.0;9.0;7.0;7.0;7.0;83.0;96.0;90.375;149.0;310.0;264.6666666666667;3.0;3.0;3.0;1.0;2.0;1.3333333333333333
2019-07-28;0.0;949.0;949.0;949.0;819.0;8.0;11.0;9.666666666666666;6.0;12.0;7.75;68.0;92.0;84.70833333333333;58.0;356.0;117.66666666666667;6.0;6.0;6.0;1.0;2.0;1.6666666666666667
2019-07-29;0.0;948.0;948.0;948.0;379.5;;;;12.0;13.0;12.5;74.0;92.0;84.04166666666667;23.0;350.0;60.333333333333336;;;;3.0;4.0;3.6666666666666665
2019-07-30;0.0;946.0;947.0;946.3333333333334;1490.0;15.0;15.0;15.0;13.0;14.0;13.5;74.0;97.0;87.0;4.0;334.0;206.91666666666666;3.0;7.0;5.333333333333333;1.0;2.0;1.5
2019-07-31;0.0;;;;;12.0;17.0;14.0;10.0;13.0;11.333333333333334;50.0;98.0;80.29166666666667;2.0;358.0;153.70833333333334;3.0;5.0;4.0;1.0;3.0;2.0
2019-08-01;0.0;937.0;941.0;938.6666666666666;1471.5;15.0;16.0;15.333333333333334;11.0;12.0;11.5;46.0;74.0;62.666666666666664;9.0;329.0;101.08333333333333;7.0;12.0;9.5;4.0;5.0;4.5
2019-08-02;2.0;945.0;945.0;945.0;0.0;6.0;6.0;6.0;4.0;7.0;5.5;78.0;94.0;89.66666666666667;27.0;338.0;223.16666666666666;4.0;4.0;4.0;3.0;4.0;3.5
2019-08-03;0.0;;;;;4.0;10.0;7.25;;;;45.0;98.0;76.91666666666667;42.0;298.0;235.70833333333334;2.0;9.0;4.25;1.0;3.0;2.25
2019-08-04;0.0;955.0;955.0;955.0;1598.0;6.0;6.0;6.0;1.0;1.0;1.0;32.0;92.0;66.70833333333333;60.0;311.0;150.58333333333334;2.0;2.0;2.0;1.0;2.0;1.3333333333333333
2019-08-05;0.0;954.0;957.0;955.5;854.0;7.0;15.0;11.0;2.0;5.0;3.3333333333333335;42.0;80.0;63.208333333333336;3.0;356.0;72.16666666666667;7.0;9.0;8.0;2.0;4.0;3.0
2019-08-06;0.0;949.0;953.0;951.3333333333334;;14.0;22.0;19.333333333333332;7.0;12.0;10.333333333333334;54.0;85.0;70.70833333333333;9.0;360.0;45.208333333333336;9.0;10.0;9.666666666666666;4.0;4.0;4.0
2019-08-07;0.0;950.0;951.0;950.3333333333334;1540.0;16.0;25.0;20.5;13.0;13.0;13.0;48.0;84.0;70.625;7.0;356.0;120.70833333333333;7.0;9.0;8.0;4.0;5.0;4.5
2019-08-08;0.0;947.0;949.0;948.5;942.0;17.0;17.0;17.0;14.0;14.0;14.0;56.0;94.0;73.1304347826087;9.0;350.0;73.26086956521739;5.0;10.0;7.5;3.0;3.0;3.0
2019-08-09;0.0;946.0;948.0;947.0;901.0;16.0;23.0;20.0;15.0;16.0;15.5;58.0;96.0;81.79166666666667;4.0;331.0;129.91666666666666;5.0;5.0;5.0;1.0;2.0;1.5
2019-08-10;0.0;945.0;947.0;946.5;599.0;11.0;11.0;11.0;8.0;13.0;10.5;61.0;96.0;82.79166666666667;8.0;359.0;266.2083333333333;11.0;11.0;11.0;5.0;6.0;5.5
2019-08-11;0.0;;;;;8.0;16.0;12.0;6.0;12.0;8.0;55.0;98.0;81.75;12.0;341.0;111.25;2.0;6.0;3.6666666666666665;1.0;1.0;1.0
2019-08-12;7.0;945.0;945.0;945.0;;17.0;17.0;17.0;11.0;15.0;13.0;74.0;97.0;88.91666666666667;19.0;359.0;226.91666666666666;5.0;8.0;6.5;2.0;2.0;2.0
2019-08-13;0.0;950.0;953.0;951.5;471.0;5.0;9.0;7.0;3.0;11.0;7.75;62.0;96.0;84.33333333333333;210.0;242.0;225.41666666666666;7.0;9.0;7.8;4.0;4.0;4.0
2019-08-14;0.0;956.0;960.0;957.25;;2.0;2.0;2.0;3.0;3.0;3.0;62.0;88.0;76.20833333333333;97.0;208.0;138.41666666666666;6.0;6.0;6.0;3.0;4.0;3.5
2019-08-15;0.0;951.0;955.0;952.3333333333334;1371.0;7.0;19.0;10.25;6.0;7.0;6.666666666666667;43.0;88.0;66.08333333333333;3.0;359.0;72.16666666666667;;;;3.0;4.0;3.5
2019-08-16;0.0;948.0;951.0;949.75;;12.0;17.0;14.0;11.0;15.0;13.333333333333334;52.0;87.0;70.58333333333333;7.0;349.0;110.04166666666667;3.0;9.0;5.0;4.0;4.0;4.0
2019-08-17;0.0;939.0;944.0;941.5;;15.0;25.0;20.0;11.0;14.0;12.0;36.0;79.0;59.041666666666664;9.0;337.0;145.20833333333334;6.0;10.0;8.4;;;
2019-08-18;0.0;940.0;945.0;942.25;183.0;12.0;15.0;13.5;7.0;13.0;10.4;46.0;97.0;77.875;103.0;342.0;194.45833333333334;7.0;9.0;8.0;4.0;4.0;4.0
2019-08-19;0.0;950.0;950.0;950.0;2354.0;6.0;10.0;7.333333333333333;3.0;4.0;3.5;58.0;88.0;76.41666666666667;97.0;189.0;141.45833333333334;7.0;10.0;8.5;2.0;2.0;2.0
2019-08-20;0.0;951.0;953.0;952.0;227.5;7.0;10.0;8.5;5.0;8.0;6.0;68.0;91.0;84.375;113.0;222.0;151.08333333333334;;;;2.0;2.0;2.0
2019-08-21;0.0;952.0;954.0;953.0;;5.0;7.0;6.0;4.0;5.0;4.6;41.0;94.0;75.04166666666667;42.0;217.0;138.0;4.0;8.0;5.5;1.0;4.0;2.0
2019-08-22;0.0;950.0;953.0;951.8;2628.0;8.0;8.0;8.0;6.0;8.0;7.0;53.0;91.0;76.54166666666667;1.0;215.0;104.25;5.0;8.0;6.75;3.0;4.0;3.5
2019-08-23;0.0;951.0;952.0;951.75;719.5;8.0;8.0;8.0;5.0;7.0;6.333333333333333;68.0;98.0;87.21052631578948;9.0;302.0;159.78947368421052;4.0;5.0;4.5;2.0;2.0;2.0
2019-08-24;0.0;951.0;953.0;952.0;;7.0;8.0;7.5;6.0;9.0;7.5;48.0;92.0;79.04166666666667;33.0;165.0;87.66666666666667;5.0;6.0;5.4;1.0;3.0;2.0
2019-08-25;0.0;949.0;949.0;949.0;;15.0;15.0;15.0;8.0;8.0;8.0;42.0;86.0;66.58333333333333;8.0;94.0;48.75;7.0;11.0;8.666666666666666;3.0;6.0;4.5
2019-08-26;0.0;947.0;949.0;948.25;;12.0;18.0;15.0;;;;48.0;79.0;63.333333333333336;4.0;353.0;64.79166666666667;6.0;7.0;6.5;3.0;5.0;4.0
2019-08-27;0.0;950.0;952.0;951.0;;17.0;17.0;17.0;11.0;11.0;11.0;59.0;86.0;72.25;4.0;318.0;95.20833333333333;4.0;6.0;5.0;2.0;2.0;2.0
2019-08-28;0.0;951.0;951.0;951.0;523.0;14.0;24.0;19.4;12.0;13.0;12.5;53.0;90.0;73.20833333333333;13.0;360.0;90.95833333333333;9.0;11.0;10.0;;;
2019-08-29;0.0;943.0;945.0;943.6666666666666;293.0;15.0;18.0;16.0;10.0;15.0;12.333333333333334;33.0;82.0;62.416666666666664;1.0;336.0;80.125;8.0;9.0;8.6;4.0;6.0;5.0
2019-08-30;0.0;;;;2364.0;18.0;18.0;18.0;11.0;15.0;13.0;35.0;75.0;56.875;5.0;357.0;119.04166666666667;6.0;6.0;6.0;3.0;4.0;3.5
2019-08-31;8.0;943.0;943.0;943.0;218.5;13.0;13.0;13.0;;;;85.0;97.0;94.25;9.0;358.0;171.79166666666666;11.0;11.0;11.0;1.0;4.0;2.8
2019-09-01;0.0;;;;1552.0;;;;7.0;8.0;7.75;59.0;95.0;79.0;100.0;277.0;168.91666666666666;;;;;;
2019-09-02;0.0;943.0;943.0;943.0;2638.0;6.0;17.0;11.0;4.0;7.0;5.25;47.0;89.0;71.25;14.0;348.0;164.5;4.0;5.0;4.5;2.0;2.0;2.0
2019-09-03;0.0;946.0;948.0;946.5;2090.5;10.0;17.0;13.333333333333334;;;;57.0;95.0;77.16666666666667;62.0;312.0;184.0;2.0;6.0;4.333333333333333;1.0;1.0;1.0
2019-09-04;0.0;949.0;953.0;950.6666666666666;2033.5;6.0;11.0;8.5;6.0;6.0;6.0;46.0;97.0;78.41666666666667;52.0;341.0;200.08333333333334;3.0;7.0;4.833333333333333;3.0;3.0;3.0
2019-09-05;0.0;955.0;955.0;955.0;2160.0;6.0;6.0;6.0;;;;48.0;84.0;68.75;88.0;163.0;118.25;6.0;8.0;7.0;2.0;3.0;2.8
2019-09-06;0.0;950.0;950.0;950.0;92.0;10.0;13.0;11.4;11.0;11.0;11.0;63.0;96.0;80.91666666666667;10.0;87.0;51.583333333333336;8.0;14.0;11.2;4.0;7.0;4.8
2019-09-07;1.0;944.0;946.0;945.0;;16.0;19.0;17.333333333333332;16.0;16.0;16.0;76.0;89.0;81.83333333333333;3.0;350.0;54.833333333333336;13.0;14.0;13.333333333333334;;;
2019-09-08;0.0;946.0;946.0;946.0;;20.0;27.0;23.5;16.0;18.0;16.8;50.0;84.0;70.33333333333333;1.0;360.0;115.75;7.0;8.0;7.6;4.0;5.0;4.333333333333333
2019-09-09;0.0;940.0;943.0;941.5;;22.0;29.0;25.5;13.0;15.0;13.666666666666666;32.0;72.0;51.5;7.0;346.0;137.29166666666666;;;;4.0;6.0;5.0
2019-09-10;0.0;941.0;943.0;942.25;933.5;17.0;19.0;18.0;14.0;16.0;15.333333333333334;40.0;91.0;74.5;90.0;352.0;157.16666666666666;3.0;8.0;6.0;1.0;3.0;2.0
2019-09-11;0.0;938.0;944.0;941.3333333333334;951.0;;;;13.0;15.0;14.0;80.0;94.0;89.5;39.0;317.0;150.95833333333334;5.0;7.0;6.0;;;
2019-09-12;0.0;;;;;16.0;16.0;16.0;12.0;12.0;12.0;92.0;97.0;96.0;26.0;302.0;202.41666666666666;3.0;3.0;3.0;1.0;3.0;2.3333333333333335
2019-09-13;0.0;949.0;949.0;949.0;;11.0;16.0;12.75;9.0;10.0;9.25;71.0;95.0;83.875;106.0;156.0;133.0;5.0;7.0;6.0;3.0;3.0;3.0
2019-09-14;0.0;943.0;946.0;944.0;807.0;14.0;15.0;14.5;11.0;16.0;14.0;68.0;90.0;79.125;12.0;111.0;57.458333333333336;6.0;8.0;7.333333333333333;4.0;4.0;4.0
2019-09-15;0.0;940.0;942.0;941.25;1510.5;17.0;30.0;23.25;14.0;16.0;15.0;39.0;81.0;64.70833333333333;2.0;360.0;46.375;4.0;11.0;9.2;4.0;4.0;4.0
2019-09-16;0.0;940.0;942.0;941.0;;15.0;23.0;20.333333333333332;16.0;16.0;16.0;32.0;96.0;63.0;3.0;350.0;113.25;7.0;10.0;8.75;5.0;5.0;5.0
2019-09-17;4.0;938.0;943.0;940.5;258.5;12.0;12.0;12.0;12.0;13.0;12.75;92.0;97.0;95.41666666666667;90.0;237.0;140.16666666666666;8.0;10.0;9.0;2.0;2.0;2.0
2019-09-18;0.0;938.0;939.0;938.5;0.0;11.0;13.0;12.0;11.0;11.0;11.0;89.0;98.0;96.41666666666667;26.0;312.0;187.66666666666666;3.0;9.0;4.5;1.0;3.0;2.3333333333333335
2019-09-19;5.0;934.0;934.0;934.0;2338.0;12.0;12.0;12.0;;;;63.0;97.0;86.91666666666667;15.0;321.0;119.125;6.0;7.0;6.5;3.0;3.0;3.0
2019-09-20;0.0;942.0;942.0;942.0;130.0;13.0;15.0;14.0;10.0;14.0;12.666666666666666;80.0;97.0;89.08333333333333;17.0;202.0;142.29166666666666;4.0;7.0;5.5;1.0;4.0;2.3333333333333335
2019-09-21;0.0;;;;924.0;9.0;15.0;12.666666666666666;8.0;10.0;9.0;67.0;95.0;85.375;80.0;233.0;143.5;;;;1.0;3.0;2.0
2019-09-22;0.0;950.0;955.0;952.5;868.0;11.0;11.0;11.0;4.0;9.0;7.285714285714286;33.0;95.0;71.04166666666667;28.0;308.0;138.625;5.0;5.0;5.0;2.0;4.0;3.0
2019-09-23;0.0;954.0;954.0;954.0;1706.0;7.0;20.0;12.0;1.0;1.0;1.0;28.0;78.0;57.125;31.0;145.0;84.66666666666667;6.0;6.0;6.0;3.0;3.0;3.0
2019-09-24;0.0;951.0;951.0;951.0;3291.0;11.0;19.0;14.0;6.0;7.0;6.333333333333333;32.0;78.0;59.75;27.0;344.0;97.66666666666667;8.0;8.0;8.0;2.0;5.0;3.5
2019-09-25;0.0;948.0;949.0;948.5;2446.0;18.0;22.0;20.666666666666668;9.0;13.0;10.5;42.0;93.0;71.79166666666667;1.0;360.0;135.375;3.0;5.0;4.0;2.0;3.0;2.3333333333333335
2019-09-26;0.0;947.0;949.0;948.0;;15.0;15.0;15.0;9.0;11.0;10.0;31.0;89.0;67.75;3.0;290.0;125.79166666666667;4.0;7.0;6.25;2.0;2.0;2.0
2019-09-27;0.0;948.0;948.0;948.0;3003.0;;;;6.0;10.0;8.333333333333334;52.0;91.0;68.95833333333333;113.0;153.0;133.45833333333334;7.0;7.0;7.0;3.0;3.0;3.0
2019-09-28;0.0;944.0;944.0;944.0;2921.5;11.0;25.0;18.0;11.0;13.0;12.0;45.0;84.0;70.08333333333333;1.0;291.0;99.125;6.0;6.0;6.0;2.0;5.0;3.5
2019-09-29;0.0;942.0;944.0;943.0;297.0;15.0;15.0;15.0;12.0;12.0;12.0;30.0;84.0;66.875;9.0;310.0;123.875;6.0;8.0;6.666666666666667;1.0;3.0;2.5
2019-09-30;0.0;939.0;940.0;939.5;3158.0;19.0;19.0;19.0;12.0;13.0;12.75;34.0;86.0;63.083333333333336;3.0;358.0;97.16666666666667;6.0;6.0;6.0;3.0;4.0;3.5
2019-10-01;0.0;937.0;940.0;938.4;2617.0;;;;13.0;14.0;13.5;30.0;79.0;55.666666666666664;7.0;357.0;92.33333333333333;;;;;;
2019-10-02;0.0;;;;1.0;19.0;25.0;21.5;14.0;14.0;14.0;39.0;96.0;64.20833333333333;10.0;333.0;115.83333333333333;7.0;10.0;9.0;1.0;8.0;4.5
2019-10-03;0.0;945.0;945.0;945.0;487.0;15.0;15.0;15.0;17.0;17.0;17.0;91.0;96.0;93.83333333333333;40.0;192.0;123.125;7.0;9.0;8.25;3.0;3.0;3.0
2019-10-04;3.0;943.0;944.0;943.5;;16.0;18.0;17.0;;;;90.0;96.0;93.125;40.0;229.0;82.125;;;;2.0;6.0;3.75
2019-10-05;3.0;940.0;944.0;941.6666666666666;320.3333333333333;18.0;19.0;18.5;17.0;17.0;17.0;86.0;97.0;93.33333333333333;3.0;286.0;112.95833333333333;;;;3.0;3.0;3.0
2019-10-06;0.0;946.0;948.0;947.3333333333334;417.75;16.0;16.0;16.0;13.0;13.0;13.0;80.0;96.0;91.79166666666667;92.0;222.0;141.5;5.0;8.0;6.333333333333333;2.0;3.0;2.6
2019-10-07;0.0;944.0;944.0;944.0;;17.0;23.0;20.666666666666668;11.0;12.0;11.75;40.0;93.0;77.83333333333333;5.0;284.0;122.5;6.0;8.0;7.0;1.0;4.0;2.5
2019-10-08;0.0;945.0;946.0;945.25;275.0;24.0;24.0;24.0;11.0;11.0;11.0;44.0;96.0;76.45833333333333;33.0;348.0;156.75;4.0;5.0;4.25;1.0;2.0;1.3333333333333333
2019-10-09;0.0;945.0;946.0;945.3333333333334;3164.5;25.0;25.0;25.0;13.0;13.0;13.0;34.0;90.0;64.54166666666667;8.0;300.0;129.0;4.0;6.0;5.0;2.0;2.0;2.0
2019-10-10;0.0;944.0;944.0;944.0;274.0;16.0;27.0;20.0;12.0;14.0;13.0;35.0;87.0;64.41666666666667;26.0;359.0;124.79166666666667;7.0;7.0;7.0;;;
2019-10-11;0.0;942.0;944.0;943.0;679.0;24.0;24.0;24.0;10.0;13.0;12.0;25.0;75.0;50.291666666666664;14.0;348.0;140.875;2.0;2.0;2.0;3.0;5.0;4.25
2019-10-12;0.0;939.0;943.0;941.2;;31.0;31.0;31.0;12.0;14.0;13.0;28.0;68.0;46.708333333333336;10.0;350.0;132.83333333333334;8.0;10.0;9.0;4.0;4.0;4.0
2019-10-13;0.0;939.0;944.0;940.4;1574.6666666666667;;;;;;;35.0;93.0;59.958333333333336;23.0;345.0;143.75;5.0;18.0;9.2;2.0;6.0;4.0
2019-10-14;2.0;946.0;948.0;946.6666666666666;314.0;17.0;20.0;18.25;14.0;17.0;15.5;74.0;95.0;91.125;37.0;149.0;122.0;6.0;12.0;9.75;6.0;6.0;6.0
2019-10-15;1.0;949.0;950.0;949.5;55.0;11.0;16.0;14.333333333333334;11.0;12.0;11.5;72.0;94.0;84.41666666666667;69.0;142.0;98.5;9.0;9.0;9.0;4.0;5.0;4.333333333333333
2019-10-16;0.0;947.0;949.0;948.0;339.5;16.0;17.0;16.5;;;;75.0;97.0;85.375;13.0;358.0;96.25;6.0;12.0;9.25;3.0;3.0;3.0
2019-10-17;3.0;941.0;947.0;944.75;;17.0;17.0;17.0;15.0;15.0;15.0;70.0;97.0;84.125;4.0;356.0;72.95833333333333;6.0;17.0;11.5;4.0;4.0;4.0
2019-10-18;2.0;;;;204.5;19.0;19.0;19.0;;;;75.0;97.0;88.5;16.0;293.0;161.83333333333334;5.0;5.0;5.0;1.0;3.0;2.0
2019-10-19;0.0;948.0;949.0;948.5;423.0;13.0;13.0;13.0;10.0;11.0;10.5;39.0;92.0;75.54166666666667;118.0;183.0;156.95833333333334;6.0;9.0;6.714285714285714;4.0;4.0;4.0
2019-10-20;0.0;942.0;949.0;945.6666666666666;1030.5;9.0;17.0;13.0;8.0;8.0;8.0;59.0;93.0;78.125;87.0;151.0;117.20833333333333;7.0;7.0;7.0;2.0;2.0;2.0
2019-10-21;0.0;938.0;939.0;938.6666666666666;263.0;11.0;14.0;13.0;14.0;14.0;14.0;86.0;97.0;92.45833333333333;10.0;301.0;162.41666666666666;3.0;4.0;3.3333333333333335;2.0;2.0;2.0
2019-10-22;0.0;942.0;944.0;943.0;127.66666666666667;12.0;16.0;14.0;12.0;12.0;12.0;75.0;98.0;91.95833333333333;157.0;290.0;223.08333333333334;5.0;6.0;5.333333333333333;2.0;3.0;2.5
2019-10-23;0.0;945.0;946.0;945.5;;12.0;19.0;16.0;9.0;14.0;12.0;36.0;93.0;73.95833333333333;13.0;356.0;114.0;6.0;9.0;7.5;3.0;3.0;3.0
2019-10-24;0.0;943.0;943.0;943.0;3501.0;15.0;24.0;18.8;14.0;16.0;15.0;27.0;94.0;68.08333333333333;21.0;358.0;201.66666666666666;1.0;7.0;4.0;1.0;1.0;1.0
2019-10-25;0.0;944.0;946.0;945.0;1864.4;15.0;15.0;15.0;9.0;13.0;11.666666666666666;48.0;84.0;63.375;10.0;301.0;153.66666666666666;4.0;4.0;4.0;2.0;2.0;2.0
2019-10-26;0.0;940.0;946.0;943.0;1791.0;15.0;28.0;21.5;11.0;11.0;11.0;35.0;88.0;66.79166666666667;9.0;118.0;64.79166666666667;9.0;9.0;9.0;4.0;4.0;4.0
2019-10-27;0.0;939.0;941.0;940.0;343.0;17.0;21.0;18.75;;;;61.0;96.0;84.33333333333333;16.0;357.0;95.08333333333333;4.0;11.0;7.5;2.0;4.0;3.0
2019-10-28;0.0;;;;2182.0;20.0;20.0;20.0;16.0;18.0;17.0;70.0;97.0;83.79166666666667;3.0;358.0;119.08333333333333;7.0;8.0;7.666666666666667;2.0;4.0;3.0
2019-10-29;1.0;940.0;940.0;940.0;621.0;;;;17.0;17.0;17.0;75.0;92.0;82.16666666666667;17.0;311.0;105.875;7.0;7.0;7.0;4.0;6.0;5.0
2019-10-30;1.0;940.0;944.0;941.75;124.0;18.0;20.0;19.0;15.0;16.0;15.5;71.0;95.0;83.70833333333333;24.0;158.0;76.16666666666667;6.0;18.0;10.333333333333334;4.0;6.0;5.0
2019-10-31;8.0;943.0;944.0;943.5;172.0;19.0;20.0;19.5;16.0;18.0;17.0;79.0;97.0;90.91666666666667;16.0;299.0;122.5;3.0;10.0;7.0;2.0;2.0;2.0
2019-11-01;0.0;946.0;948.0;947.0;;23.0;27.0;25.0;15.0;16.0;15.5;55.0;95.0;78.83333333333333;31.0;120.0;78.0;4.0;5.0;4.666666666666667;3.0;3.0;3.0
2019-11-02;0.0;940.0;943.0;941.8333333333334;609.0;19.0;29.0;22.25;17.0;17.0;17.0;57.0;95.0;75.0;3.0;333.0;97.75;7.0;10.0;8.666666666666666;5.0;6.0;5.5
2019-11-03;0.0;939.0;941.0;940.0;;18.0;18.0;18.0;17.0;18.0;17.666666666666668;82.0;94.0;90.33333333333333;34.0;357.0;137.70833333333334;4.0;7.0;6.25;2.0;3.0;2.5
2019-11-04;12.0;937.0;940.0;938.5;52.0;19.0;19.0;19.0;17.0;19.0;18.0;87.0;96.0;93.0;9.0;338.0;95.05;5.0;9.0;7.0;2.0;5.0;3.6666666666666665
2019-11-05;5.0;942.0;942.0;942.0;854.0;19.0;19.0;19.0;18.0;18.0;18.0;80.0;97.0;92.25;6.0;342.0;162.5;4.0;9.0;7.0;3.0;3.0;3.0
2019-11-06;0.0;943.0;947.0;945.4;1344.0;15.0;18.0;16.5;11.0;16.0;13.5;55.0;92.0;76.5;55.0;267.0;115.79166666666667;5.0;6.0;5.5;2.0;3.0;2.6666666666666665
2019-11-07;0.0;942.0;944.0;942.6;479.0;18.0;18.0;18.0;;;;83.0;96.0;89.70833333333333;7.0;333.0;79.58333333333333;6.0;8.0;6.666666666666667;2.0;3.0;2.3333333333333335
2019-11-08;0.0;941.0;942.0;941.6666666666666;1269.6;20.0;21.0;20.5;15.0;15.0;15.0;54.0;97.0;82.29166666666667;23.0;164.0;98.875;6.0;6.0;6.0;1.0;2.0;1.75
2019-11-09;0.0;940.0;942.0;940.75;307.0;22.0;22.0;22.0;15.0;19.0;17.0;65.0;90.0;80.0;42.0;153.0;78.08333333333333;8.0;8.0;8.0;4.0;4.0;4.0
2019-11-10;0.0;942.0;942.0;942.0;738.0;19.0;19.0;19.0;17.0;19.0;17.5;71.0;97.0;88.95833333333333;54.0;336.0;190.25;1.0;9.0;4.666666666666667;1.0;4.0;3.0
2019-11-11;0.0;946.0;946.0;946.0;1375.5;20.0;21.0;20.5;16.0;16.0;16.0;59.0;96.0;80.20833333333333;82.0;148.0;119.375;6.0;9.0;8.2;2.0;2.0;2.0
